PRISM Time Series Data
Location:  Lat: 34.1716   Lon: -112.1220   Elev: 967m
"Climate variables: ppt,tmin,tmean,tmax"
Spatial resolution: 4km
Period: 2018-09-05 - 2018-10-26
Dataset: AN81d
PRISM day definition: 24 hours ending at 1200 UTC on the day shown
Grid Cell Interpolation: On
Time series generated: 2023-Sep-26
Details: http://www.prism.oregonstate.edu/documents/PRISM_datasets.pdf
Date,ppt (mm),tmin (degrees C),tmean (degrees C),tmax (degrees C)
2018-09-05,0.00,18.7,25.7,32.7
2018-09-06,0.00,19.8,27.1,34.4
2018-09-07,0.00,20.6,27.9,35.2
2018-09-08,0.00,22.0,29.5,36.9
2018-09-09,0.00,22.7,29.7,36.8
2018-09-10,0.00,22.6,29.6,36.7
2018-09-11,0.00,22.1,28.7,35.3
2018-09-12,0.00,20.6,28.0,35.3
2018-09-13,0.00,19.7,27.2,34.7
2018-09-14,0.00,19.0,26.8,34.7
2018-09-15,0.00,20.6,28.7,36.8
2018-09-16,0.00,22.3,30.0,37.8
2018-09-17,0.00,22.1,28.9,35.7
2018-09-18,0.00,22.8,29.6,36.4
2018-09-19,0.00,22.6,29.0,35.3
2018-09-20,0.95,17.5,21.0,24.5
2018-09-21,0.00,17.7,25.1,32.5
2018-09-22,0.00,19.6,27.0,34.4
2018-09-23,0.00,20.3,27.4,34.5
2018-09-24,0.00,20.0,27.0,34.0
2018-09-25,0.00,21.2,26.8,32.4
2018-09-26,0.00,20.2,26.6,32.9
2018-09-27,0.00,21.3,28.2,35.0
2018-09-28,0.00,19.7,27.2,34.7
2018-09-29,0.00,19.2,26.9,34.6
2018-09-30,0.00,19.3,26.1,32.9
2018-10-01,1.32,18.2,25.0,31.8
2018-10-02,16.40,17.2,19.9,22.5
2018-10-03,59.00,17.1,18.7,20.2
2018-10-04,6.83,17.2,21.3,25.4
2018-10-05,0.00,14.0,19.2,24.3
2018-10-06,0.00,14.0,19.6,25.2
2018-10-07,18.27,8.9,15.5,22.2
2018-10-08,2.99,9.0,13.2,17.4
2018-10-09,1.51,10.0,13.6,17.1
2018-10-10,0.00,9.5,15.2,20.9
2018-10-11,0.00,10.6,16.2,21.8
2018-10-12,1.00,13.3,17.1,20.9
2018-10-13,0.37,14.9,19.4,24.0
2018-10-14,16.28,11.8,15.0,18.2
2018-10-15,1.87,9.9,14.5,19.1
2018-10-16,1.75,8.9,13.8,18.7
2018-10-17,1.24,7.9,9.9,11.8
2018-10-18,0.00,9.0,14.1,19.2
2018-10-19,0.00,10.9,16.4,21.9
2018-10-20,0.00,12.5,18.1,23.6
2018-10-21,0.00,16.2,21.3,26.5
2018-10-22,0.29,15.8,20.8,25.9
2018-10-23,0.00,15.7,20.2,24.7
2018-10-24,5.84,13.7,19.9,26.0
2018-10-25,0.00,13.3,18.5,23.8
2018-10-26,0.00,12.4,18.4,24.4
